"ROG4","ROG3","JSMapIDProvince","FlashMapID","Adm1Name","CommonAbbrev","AltName","Adm1NameHindi","Popl","Title","ProvCap","RefYear","AreaMiles","AreaKm","SecurityLevel","FlashMapZoom","FlashMapZoomX","FlashMapZoomY","FlashMapZoomDistrict","FlashMapZoomDistrictX","FlashMapZoomDistrictY","DisplayFirst","Comments","Source","EditName","EditDate"
"NS10","NS",,,"Brokopondo",,,,6621.00,"district/distrikt","Brokopondo",1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NS11","NS",,,"Commewijne",,,,20063.00,"district/distrikt","Nieuw Amsterdam",1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NS12","NS",,,"Coronie",,,,2777.00,"district/distrikt","Totness",1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NS13","NS",,,"Marowijne",,,,16125.00,"district/distrikt","Albina",1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NS14","NS",,,"Nickerie",,,,32690.00,"district/distrikt","Nieuw Nickerie",1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NS15","NS",,,"Para",,,,12827.00,"district/distrikt","Onverwatcht",1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NS16","NS",,,"Paramaribo",,,,167798.00,"district/distrikt","Paramaribo",1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NS17","NS",,,"Saramacca",,,,10808.00,"district/distrikt","Groningen",1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NS18","NS",,,"Sipaliwini",,,,23226.00,"district/distrikt",,1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NS19","NS",,,"Wanica",,,,60725.00,"district/distrikt","Lelydorp",1980.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NT01","NT",,,"Bonaire",,,,11139.00,,,,111,288,,,,,,,,,"Kralendijk","www.statoids.com","BM",5/7/2009 0:00:00
"NT02","NT",,,"Curacao",,,,143816.00,,,,171,444,,,,,,,,,"Willemstad","www.statoids.com","BM",5/7/2009 0:00:00
"NT03","NT",,,"Saba",,,,1116.00,,,,5,13,,,,,,,,,"The Bottom","www.statoids.com","BM",5/7/2009 0:00:00
"NT04","NT",,,"Sint Eustatius",,,,1781.00,,,,8,21,,,,,,,,,"Oranjestad","www.statoids.com","BM",5/7/2009 0:00:00
"NT05","NT",,,"Sint Maarten",,,,33459.00,,,,13,34,,,,,,,,,"Philipsburg","www.statoids.com","BM",5/7/2009 0:00:00
"NU01","NU",,,"Boaco",,,,136949.00,"department/departamento","Boaco",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU02","NU",,,"Carazo",,,,149407.00,"department/departamento","Jinotepe",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU03","NU",,,"Chinandega",,,,350212.00,"department/departamento","Chinandega",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU04","NU",,,"Chontales",,,,144635.00,"department/departamento","Juigalpa",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU05","NU",,,"Esteli",,,,174894.00,"department/departamento","Esteli",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU06","NU",,,"Granada",,,,155683.00,"department/departamento","Granada",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU07","NU",,,"Jinotega",,,,257933.00,"department/departamento","Jinotega",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU08","NU",,,"Leon",,,,336894.00,"department/departamento","Leon",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU09","NU",,,"Madriz",,,,107567.00,"department/departamento","Somoto",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU10","NU",,,"Managua",,,,1093760.00,"department/departamento","Managua",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU11","NU",,,"Masaya",,,,241354.00,"department/departamento","Masaya",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU12","NU",,,"Matagalpa",,,,383776.00,"department/departamento","Matagalpa",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU13","NU",,,"Nueva Segovia",,,,148492.00,"department/departamento","Ocotal",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU14","NU",,,"Rio San Juan",,,,70143.00,"department/departamento","San Carlos",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU15","NU",,,"Rivas",,,,140432.00,"department/departamento","Rivas",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU17","NU",,,"Atlantico Norte",,,,192716.00,"autonomous region/region autonoma","Puerto Cabezas",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NU18","NU",,,"Atlantico Sur",,,,272252.00,"autonomous region/region autonoma","Bluefields",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NZ10","NZ",,,"Chatham Islands",,,,,"county",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NZBF","NZ",,,"Offshore Islands",,,,934.00,"islands",,1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"NZE7","NZ",,,"Auckland",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZE8","NZ",,,"Bay of Plenty",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZE9","NZ",,,"Canterbury",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZF1","NZ",,,"Gisborne",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZF2","NZ",,,"Hawke's Bay",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZF3","NZ",,,"Manawatu-Wanganui",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZF4","NZ",,,"Marlborough",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZF5","NZ",,,"Nelson",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZF6","NZ",,,"Northland",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZF7","NZ",,,"Otago",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZF8","NZ",,,"Southland",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZF9","NZ",,,"Taranaki",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZG1","NZ",,,"Waikato",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZG2","NZ",,,"Wellington",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZG3","NZ",,,"West Coast",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"NZZV","NZ",,,"Tasman",,,,40036.00,"regional councils",,1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"OD01","OD",,,"Central Equatoria",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"OD02","OD",,,"Eastern Equatoria",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"OD03","OD",,,"Jonglei",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"OD04","OD",,,"Lakes",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"OD05","OD",,,"Northern Bahr el Ghazal",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"OD06","OD",,,"Unity",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"OD07","OD",,,"Upper Nile",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"OD08","OD",,,"Warab",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"OD09","OD",,,"Western Bahr el Ghazal",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"OD10","OD",,,"Western Equatoria",,,,,,,,,,,,,,,,,,,"GMI","BM",8/23/2011 0:00:00
"PA01","PA",,,"Alto Parana",,,,406584.00,"department/departamento","Ciudad del Este",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA02","PA",,,"Amambay",,,,99860.00,"department/departamento","Pedro Juan Caballero",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA04","PA",,,"Caaguazu",,,,386412.00,"department/departamento","Coronel Oviedo",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA05","PA",,,"Caazapa",,,,129352.00,"department/departamento","Caazapa",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA06","PA",,,"Central",,,,866856.00,"department/departamento","Asuncion",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA07","PA",,,"Concepcion",,,,167289.00,"department/departamento","Concepcion",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA08","PA",,,"Cordillera",,,,198701.00,"department/departamento","Caacupe",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA10","PA",,,"Guaira",,,,161991.00,"department/departamento","Villarrica",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA11","PA",,,"Itapua",,,,377536.00,"department/departamento","Encarnation",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA12","PA",,,"Misiones",,,,89018.00,"department/departamento","San Juan Bautista",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA13","PA",,,"Neembucu",,,,69770.00,"department/departamento","Pilar",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA15","PA",,,"Paraguari",,,,208527.00,"department/departamento","Paraguari",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA16","PA",,,"Presidente Hayes",,,,64417.00,"department/departamento","Pozo Colorado",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA17","PA",,,"San Pedro",,,,280336.00,"department/departamento","San Pedro",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA19","PA",,,"Canindeyu",,,,103785.00,"department/departamento","Salto del Guarira",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA22","PA",,,"Asuncion",,,,500938.00,"capital city",,1992.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"PA23","PA",,,"Alto Paraguay",,,,12156.00,"department/departamento","Fuerte Olimpo",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PA24","PA",,,"Boqueron",,,,29060.00,"department/departamento","Filadelfia",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PC00","PC",,,"Adamstown",,,,,,,,,,,,,,,,,,"Applies to entire country","BM","BM",5/7/2009 0:00:00
"PE01","PE",,,"Amazonas",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE02","PE",,,"Ancash",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE03","PE",,,"Apurimac",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE04","PE",,,"Arequipa",,,,1017491.00,"department/departamento",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE05","PE",,,"Ayacucho",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE06","PE",,,"Cajamarca",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE07","PE",,,"Callao",,,,717913.00,"*constitutional province/provincia constitucional",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE08","PE",,,"Cusco",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE09","PE",,,"Huancavelica",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE10","PE",,,"Huanuco",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE11","PE",,,"Ica",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE12","PE",,,"Junin",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE13","PE",,,"La Libertad",,,,1390568.00,"department/departamento",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE14","PE",,,"Lambayeque",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE15","PE",,,"Lima",,,,7066641.00,"department/departamento",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE16","PE",,,"Loreto",,,,819037.00,"department/departamento",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE17","PE",,,"Madre de Dios",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE18","PE",,,"Moquegua",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE19","PE",,,"Pasco",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE20","PE",,,"Piura",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE21","PE",,,"Puno",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE22","PE",,,"San Martin",,,,667414.00,"department/departamento",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE23","PE",,,"Tacna",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE24","PE",,,"Tumbes",,,,,"department/departamento",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PE25","PE",,,"Ucayali",,,,380620.00,"department/departamento",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PEAA","PE",,,"Andres Avelino Caceres",,,,2124366.00,"region",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PEAB","PE",,,"Chavin",,,,1035321.00,"region",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PEAC","PE",,,"Grau",,,,1665555.00,"region",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PEAD","PE",,,"Inca",,,,1607279.00,"region",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PEAE","PE",,,"Jose Carlos Mariategui",,,,1551264.00,"region",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PEAF","PE",,,"Los Libertadores-Wari",,,,1554476.00,"region",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PEAG","PE",,,"Nor Orintal del Maranon",,,,2773098.00,"region",,1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PK01","PK",,"PAK-FAT","Federally Administered Tribal Areas",,,"??? ???????? ??????? ?????????",,,,,,,,174,-51,1,275,-90,-32,,,"GMI","BM",4/22/2009 0:00:00
"PK02","PK",,"PAK-BLC","Balochistan",,,"??????????",4611000.00,"province","Quetta",1983.00,,,,139,21,-43,164,21,-59,"Y",,"IMB","BM",1/11/2002 0:00:00
"PK03","PK",,"PAK-NWF","Khyber-Pakhtunkhwa",,,"???? ??????????",11658000.00,"province","Peshawar",1983.00,,,,186,-67,6,211,-73,2,,,"IMB","BM",1/11/2002 0:00:00
"PK04","PK",,"PAK-PNJ","Punjab",,,"?????",50460000.00,"province","Lahore",1983.00,,,,169,-52,-28,169,-52,-28,,,"IMB","BM",1/11/2002 0:00:00
"PK05","PK",,"PAK-SIN","Sindh",,,"????",20312000.00,"province","Karachi",1983.00,,,,184,-26,-100,233,-30,-139,,,"IMB","BM",1/11/2002 0:00:00
"PK06","PK",,"PAK-AKP","Azad Kashmir",,,"???? ??????",,"province",,,,,,211,-104,0,400,-233,-43,,,"NIMA","BM",1/11/2002 0:00:00
"PK07","PK",,"PAK-NOR","Gilgit-Baltistan",,,"??????-???????????",,"province",,,,,,220,-112,18,300,-167,18,,,"GMI","BM",4/22/2009 0:00:00
"PK08","PK",,"PAK-ICT","Islamabad",,,"??????????",359000.00,"capital territory","Islamabad",1983.00,,,,323,-183,-37,400,-211,-68,,,"IMB","BM",11/6/2008 0:00:00
"PL72","PL",,,"Dolnoslaskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL73","PL",,,"Kujawsko-Pomorskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL74","PL",,,"Lodzkie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL75","PL",,,"Lubelskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL76","PL",,,"Lubuskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL77","PL",,,"Malopolskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL78","PL",,,"Mazowieckie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL79","PL",,,"Opolskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL80","PL",,,"Podkarpackie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL81","PL",,,"Podlaskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL82","PL",,,"Pomorskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL83","PL",,,"Slaskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL84","PL",,,"Swietokrzyskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL85","PL",,,"Warminsko-Mazurskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL86","PL",,,"Wielkopolskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PL87","PL",,,"Zachodniopomorskie",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PM01","PM",,,"Bocas del Toro",,,,123655.00,"province/provincia","Bocas del Toro",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PM02","PM",,,"Chiriqui",,,,412981.00,"province/provincia","David",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PM03","PM",,,"Cocle",,,,191677.00,"province/provincia","Penonome",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PM04","PM",,,"Colon",,,,190697.00,"province/provincia","Colon",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PM05","PM",,,"Darien",,,,47055.00,"province/provincia","La Palma",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PM06","PM",,,"Herrera",,,,101775.00,"province/provincia","Chitre",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PM07","PM",,,"Los Santos",,,,79849.00,"province/provincia","Las Tables",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PM08","PM",,,"Panama",,,,1257964.00,"province/provincia","Las Tablas",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PM09","PM",,,"San Blas",,"Kuna Yala",,38268.00,"indigenous district","El Porvenir",1996.00,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"PM10","PM",,,"Veraguas",,,,220110.00,"province/provincia","Santiago",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PMAB","PM",,,"Embera",,,,10459.00,"indigenous district",,1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PMAC","PM",,,"Guaymi (Ngobe-Bugle)",,,,,"indigenous district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO02","PO",,,"Aveiro",,,,658400.00,"district/distrito","Aveiro",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO03","PO",,,"Beja",,,,166500.00,"district/distrito","Beja",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO04","PO",,,"Braga",,,,754700.00,"district/distrito","Braga",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO05","PO",,,"Braganca",,,,154700.00,"district/distrito","Braganca",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO06","PO",,,"Castelo Branco",,,,211800.00,"district/distrito","Castelo Branco",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO07","PO",,,"Coimbra",,,,425400.00,"district/distrito","Coimbra",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO08","PO",,,"Evora",,,,172400.00,"district/distrito","Evora",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO09","PO",,,"Faro",,,,342000.00,"district/distrito","Faro",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO10","PO",,,"Madeira",,,,253800.00,"*autonomous region/regiao autonoma","Funchal",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO11","PO",,,"Guarda",,,,185400.00,"district/distrito","Guarda",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO13","PO",,,"Leiria",,,,426200.00,"district/distrito","Leiria",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO14","PO",,,"Lisboa",,,,2048000.00,"district/distrito","Lisbon (Lisboa)",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO16","PO",,,"Portalegre",,,,132400.00,"district/distrito","Portalegre",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO17","PO",,,"Porto",,,,1652000.00,"district/distrito","Porto",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO18","PO",,,"Santarem",,,,441900.00,"district/distrito","Santarem",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO19","PO",,,"Setubal",,,,716200.00,"district/distrito","Setubal",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO20","PO",,,"Viana do Castelo",,,,248300.00,"district/distrito","Viana do Castelo",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO21","PO",,,"Vila Real",,,,233100.00,"district/distrito","Vila Real",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO22","PO",,,"Viseu",,,,398800.00,"district/distrito","Viseu",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PO23","PO",,,"Azores",,,,237800.00,"*autonomous region/regiao autonoma","Ponta Delgada",1993.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP01","PP",,,"Central",,,,140584.00,"province","Port Moresby",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP02","PP",,,"Gulf",,,,68060.00,"province","Kerema",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP03","PP",,,"Milne Bay",,,,157288.00,"province","Alotau (Samarai)",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP04","PP",,,"Northern",,"Oro",,96762.00,"province","Popondetta",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP05","PP",,,"Southern Highlands",,,,302724.00,"province","Mendi",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP06","PP",,,"Western",,,,108705.00,"province","Daru",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP07","PP",,,"Bougainville",,,,,"province","Arawa (Buka)",,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP08","PP",,,"Chimbu",,"Simbu",,183801.00,"province","Kundiawa",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP09","PP",,,"Eastern Highlands",,,,299619.00,"province","Goroka",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP10","PP",,,"East New Britain",,,,184408.00,"province","Rabaul",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP11","PP",,,"East Sepik",,,,248308.00,"province","Wewak",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP12","PP",,,"Madang",,,,270299.00,"province","Madang",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP13","PP",,,"Manus",,,,32830.00,"province","Lorengau",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP14","PP",,,"Morobe",,,,363535.00,"province","Lae",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP15","PP",,,"New Ireland",,,,87194.00,"province","Kavineg",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP16","PP",,,"Western Highlands",,,,291090.00,"province","Mount Hagen",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP17","PP",,,"West New Britain",,,,127547.00,"province","Kimbe",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP18","PP",,,"Sandaun",,"West Sepik",,135185.00,"province","Vanimo",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP19","PP",,,"Enga",,,,238357.00,"province","Wabag",1990.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PP20","PP",,,"National Capital",,,,193242.00,"province","Port Moresby",1990.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"PSAA","PS",,,"Aimeliik",,,,419.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PSAB","PS",,,"Airai",,,,1481.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PSAC","PS",,,"Angaur",,,,193.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PSAD","PS",,,"Hatobohei",,,,51.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PSAE","PS",,,"Kayangel",,,,124.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PSAF","PS",,,"Koror",,,,12299.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PSAG","PS",,,"Melekeok",,,,261.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PSAH","PS",,,"Ngaraard",,,,421.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PSAI","PS",,,"Ngarchelong",,,,253.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"PSAJ","PS",,,"Ngardmau",,,,162.00,"state",,1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
