"ROL4","AlternateDialectName","Source","EditName","EditDate"
2906,"Lower Engadine","GRN / ROD","BM",4/1/2010 0:00:00
2906,"Vallader","GRN / ROD","BM",4/1/2010 0:00:00
2907,"Engadina Ota","GRN / ROD","BM",4/1/2010 0:00:00
2907,"Puter","GRN / ROD","BM",4/1/2010 0:00:00
2907,"Upper","GRN / ROD","BM",4/1/2010 0:00:00
2907,"Upper Engadine","GRN / ROD","BM",4/1/2010 0:00:00
2908,"Surselvish","GRN / ROD","BM",4/1/2010 0:00:00
2909,"Allemannisch","GRN / ROD","BM",4/1/2010 0:00:00
2909,"Swiss: Basel","GRN / ROD","BM",4/1/2010 0:00:00
2910,"Bamun","GRN / ROD","BM",4/1/2010 0:00:00
2912,"Parkwa","GRN / ROD","BM",4/1/2010 0:00:00
2912,"Potoko","GRN / ROD","BM",4/1/2010 0:00:00
2914,"Northestern Zimatlan","GRN / ROD","BM",4/1/2010 0:00:00
2914,"S.e. Zimatlan Zapoteco","GRN / ROD","BM",4/1/2010 0:00:00
2914,"Segache","GRN / ROD","BM",4/1/2010 0:00:00
2914,"Segachi","GRN / ROD","BM",4/1/2010 0:00:00
2914,"Yatzechi Zapoteco","GRN / ROD","BM",4/1/2010 0:00:00
2914,"Zapoteco, Santa Ines Yatzechi","GRN / ROD","BM",4/1/2010 0:00:00
2914,"Zegache","GRN / ROD","BM",4/1/2010 0:00:00
2915,"Central Ocotlan Zapoteco","GRN / ROD","BM",4/1/2010 0:00:00
2915,"Ocotlan","GRN / ROD","BM",4/1/2010 0:00:00
2915,"Ocotlan Oeste","GRN / ROD","BM",4/1/2010 0:00:00
2915,"Ocotlan Zapotec","GRN / ROD","BM",4/1/2010 0:00:00
2915,"Zapoteco, Western Ocotlan","GRN / ROD","BM",4/1/2010 0:00:00
2916,"Marcos Perez","GRN / ROD","BM",4/1/2010 0:00:00
2916,"Teococuilco","GRN / ROD","BM",4/1/2010 0:00:00
2916,"Western Istlan","GRN / ROD","BM",4/1/2010 0:00:00
2916,"Zapoteco, Yareni","GRN / ROD","BM",4/1/2010 0:00:00
2920,"Musey","GRN / ROD","BM",4/1/2010 0:00:00
2921,"Bagirmi","GRN / ROD","BM",4/1/2010 0:00:00
2923,"Haga","GRN / ROD","BM",4/1/2010 0:00:00
2923,"Henegaru","GRN / ROD","BM",4/1/2010 0:00:00
2923,"Keyagana","GRN / ROD","BM",4/1/2010 0:00:00
2923,"Tarabo","GRN / ROD","BM",4/1/2010 0:00:00
2923,"Yagana","GRN / ROD","BM",4/1/2010 0:00:00
2926,"Gavar","GRN / ROD","BM",4/1/2010 0:00:00
2931,"Agarabi","GRN / ROD","BM",4/1/2010 0:00:00
2931,"Pomasi","GRN / ROD","BM",4/1/2010 0:00:00
2931,"Tapoh","GRN / ROD","BM",4/1/2010 0:00:00
2931,"Yonki","GRN / ROD","BM",4/1/2010 0:00:00
2932,"Marba","GRN / ROD","BM",4/1/2010 0:00:00
2937,"Awara","GRN / ROD","BM",4/1/2010 0:00:00
2937,"Gwambon","GRN / ROD","BM",4/1/2010 0:00:00
2937,"Gwambongwak","GRN / ROD","BM",4/1/2010 0:00:00
2937,"Kupung","GRN / ROD","BM",4/1/2010 0:00:00
2937,"Kusipalung","GRN / ROD","BM",4/1/2010 0:00:00
2937,"Matap","GRN / ROD","BM",4/1/2010 0:00:00
2937,"Mupiyupun","GRN / ROD","BM",4/1/2010 0:00:00
2937,"Wantoat","GRN / ROD","BM",4/1/2010 0:00:00
2939,"Zaghawa","GRN / ROD","BM",4/1/2010 0:00:00
2939,"Zakawa","GRN / ROD","BM",4/1/2010 0:00:00
2940,"Kusing","GRN / ROD","BM",4/1/2010 0:00:00
2940,"Siyaka","GRN / ROD","BM",4/1/2010 0:00:00
2940,"Toombuna","GRN / ROD","BM",4/1/2010 0:00:00
2940,"Waffa","GRN / ROD","BM",4/1/2010 0:00:00
2941,"Bayino","GRN / ROD","BM",4/1/2010 0:00:00
2941,"Bayono","GRN / ROD","BM",4/1/2010 0:00:00
2943,"Sara Kaba","GRN / ROD","BM",4/1/2010 0:00:00
2944,"Djerkatche","GRN / ROD","BM",4/1/2010 0:00:00
2944,"Morgui","GRN / ROD","BM",4/1/2010 0:00:00
2944,"Moukoulou","GRN / ROD","BM",4/1/2010 0:00:00
2944,"Seguine","GRN / ROD","BM",4/1/2010 0:00:00
2944,"Shuwa: Guera","GRN / ROD","BM",4/1/2010 0:00:00
2945,"Dim","GRN / ROD","BM",4/1/2010 0:00:00
2945,"Odim","GRN / ROD","BM",4/1/2010 0:00:00
2946,"Legbo","GRN / ROD","BM",4/1/2010 0:00:00
2948,"Wuzlam","GRN / ROD","BM",4/1/2010 0:00:00
2951,"Kanembu","GRN / ROD","BM",4/1/2010 0:00:00
2952,"Akparabong","GRN / ROD","BM",4/1/2010 0:00:00
2952,"Ekparabong","GRN / ROD","BM",4/1/2010 0:00:00
2953,"Akpet & Ehom","GRN / ROD","BM",4/1/2010 0:00:00
2953,"Ukpet","GRN / ROD","BM",4/1/2010 0:00:00
2953,"Ukpet/ehom","GRN / ROD","BM",4/1/2010 0:00:00
2956,"Barein","GRN / ROD","BM",4/1/2010 0:00:00
2957,"Daju, Dar Sila","GRN / ROD","BM",4/1/2010 0:00:00
2958,"Maraba","GRN / ROD","BM",4/1/2010 0:00:00
2959,"Mawa","GRN / ROD","BM",4/1/2010 0:00:00
2960,"Leyigha","GRN / ROD","BM",4/1/2010 0:00:00
2961,"Kohumono","GRN / ROD","BM",4/1/2010 0:00:00
2962,"Southern Ejagham","GRN / ROD","BM",4/1/2010 0:00:00
2966,"Kuka","GRN / ROD","BM",4/1/2010 0:00:00
2966,"Lisi","GRN / ROD","BM",4/1/2010 0:00:00
2969,"Hicaque","GRN / ROD","BM",4/1/2010 0:00:00
2969,"Tol","GRN / ROD","BM",4/1/2010 0:00:00
2969,"Torrupan","GRN / ROD","BM",4/1/2010 0:00:00
2974,"Herde","GRN / ROD","BM",4/1/2010 0:00:00
2975,"Ngam","GRN / ROD","BM",4/1/2010 0:00:00
2979,"Totomachapan","GRN / ROD","BM",4/1/2010 0:00:00
2979,"Western Zimatlan","GRN / ROD","BM",4/1/2010 0:00:00
2980,"Kuna, San Blas","GRN / ROD","BM",4/1/2010 0:00:00
2980,"Maje","GRN / ROD","BM",4/1/2010 0:00:00
2981,"German, Low","GRN / ROD","BM",4/1/2010 0:00:00
2981,"Holsteiner","GRN / ROD","BM",4/1/2010 0:00:00
2981,"Plattdeutsch","GRN / ROD","BM",4/1/2010 0:00:00
2982,"Lele","GRN / ROD","BM",4/1/2010 0:00:00
2983,"Migaama","GRN / ROD","BM",4/1/2010 0:00:00
2984,"Bidiyo","GRN / ROD","BM",4/1/2010 0:00:00
2984,"Waana","GRN / ROD","BM",4/1/2010 0:00:00
2986,"Embera","GRN / ROD","BM",4/1/2010 0:00:00
2986,"Embera-catio","GRN / ROD","BM",4/1/2010 0:00:00
2986,"Impena","GRN / ROD","BM",4/1/2010 0:00:00
2989,"Mount Brown","GRN / ROD","BM",4/1/2010 0:00:00
2991,"Maleku Jaika","GRN / ROD","BM",4/1/2010 0:00:00
2992,"Ganaze","GRN / ROD","BM",4/1/2010 0:00:00
2992,"Garia","GRN / ROD","BM",4/1/2010 0:00:00
2992,"Garihe","GRN / ROD","BM",4/1/2010 0:00:00
2993,"Lakume","GRN / ROD","BM",4/1/2010 0:00:00
2993,"Manukolu","GRN / ROD","BM",4/1/2010 0:00:00
2994,"Achute","GRN / ROD","BM",4/1/2010 0:00:00
2994,"Akyode","GRN / ROD","BM",4/1/2010 0:00:00
2994,"Gichode","GRN / ROD","BM",4/1/2010 0:00:00
2994,"Gikyode","GRN / ROD","BM",4/1/2010 0:00:00
2995,"Kaakyi","GRN / ROD","BM",4/1/2010 0:00:00
2995,"Krache","GRN / ROD","BM",4/1/2010 0:00:00
2996,"Adele","GRN / ROD","BM",4/1/2010 0:00:00
2996,"Lower Adele","GRN / ROD","BM",4/1/2010 0:00:00
2999,"Akuna","GRN / ROD","BM",4/1/2010 0:00:00
2999,"Gadsup","GRN / ROD","BM",4/1/2010 0:00:00
2999,"Kundibasa","GRN / ROD","BM",4/1/2010 0:00:00
2999,"Ontena","GRN / ROD","BM",4/1/2010 0:00:00
2999,"Sasaura","GRN / ROD","BM",4/1/2010 0:00:00
2999,"Tompena","GRN / ROD","BM",4/1/2010 0:00:00
3002,"Navarro-labourdin","GRN / ROD","BM",4/1/2010 0:00:00
3003,"Babagarupu","GRN / ROD","BM",4/1/2010 0:00:00
3003,"Babakarupu","GRN / ROD","BM",4/1/2010 0:00:00
3003,"Balawaia","GRN / ROD","BM",4/1/2010 0:00:00
3003,"Baravaia","GRN / ROD","BM",4/1/2010 0:00:00
3004,"Tubulamo","GRN / ROD","BM",4/1/2010 0:00:00
3004,"Tuburamo & Ikega","GRN / ROD","BM",4/1/2010 0:00:00
3006,"Berber of Morocco","GRN / ROD","BM",4/1/2010 0:00:00
3006,"Tachelhit","GRN / ROD","BM",4/1/2010 0:00:00
3007,"Lunghpyi","GRN / ROD","BM",4/1/2010 0:00:00
3009,"Eref","GRN / ROD","BM",4/1/2010 0:00:00
3009,"Etip Minim","GRN / ROD","BM",4/1/2010 0:00:00
3009,"Kalam","GRN / ROD","BM",4/1/2010 0:00:00
3009,"Kumbul","GRN / ROD","BM",4/1/2010 0:00:00
3009,"Tee Minim","GRN / ROD","BM",4/1/2010 0:00:00
3011,"Delo","GRN / ROD","BM",4/1/2010 0:00:00
3014,"Farefare","GRN / ROD","BM",4/1/2010 0:00:00
3014,"Gudeni","GRN / ROD","BM",4/1/2010 0:00:00
3019,"Elgeyo","GRN / ROD","BM",4/1/2010 0:00:00
3019,"Keiyo","GRN / ROD","BM",4/1/2010 0:00:00
3022,"Tachioni","GRN / ROD","BM",4/1/2010 0:00:00
3022,"Tachon","GRN / ROD","BM",4/1/2010 0:00:00
3022,"Tatsoni","GRN / ROD","BM",4/1/2010 0:00:00
3023,"Markweeta","GRN / ROD","BM",4/1/2010 0:00:00
3023,"Merkweta","GRN / ROD","BM",4/1/2010 0:00:00
3026,"Chamus","GRN / ROD","BM",4/1/2010 0:00:00
3026,"Ilcamus","GRN / ROD","BM",4/1/2010 0:00:00
3026,"Iljamus","GRN / ROD","BM",4/1/2010 0:00:00
3026,"Njamusi","GRN / ROD","BM",4/1/2010 0:00:00
3027,"Slovene","GRN / ROD","BM",4/1/2010 0:00:00
3030,"Reggina","GRN / ROD","BM",4/1/2010 0:00:00
3031,"Kiembu","GRN / ROD","BM",4/1/2010 0:00:00
3032,"Polar Eskimo","GRN / ROD","BM",4/1/2010 0:00:00
3034,"Gabra","GRN / ROD","BM",4/1/2010 0:00:00
3035,"Austria","GRN / ROD","BM",4/1/2010 0:00:00
3036,"Chidigo","GRN / ROD","BM",4/1/2010 0:00:00
3040,"Tanana","GRN / ROD","BM",4/1/2010 0:00:00
3040,"Tanana, Upper","GRN / ROD","BM",4/1/2010 0:00:00
3041,"Kigiryama","GRN / ROD","BM",4/1/2010 0:00:00
3042,"Berber of Demnate","GRN / ROD","BM",4/1/2010 0:00:00
3043,"Gao","GRN / ROD","BM",4/1/2010 0:00:00
3043,"Songhay, Koyraboro Senni","GRN / ROD","BM",4/1/2010 0:00:00
3044,"Bavarian-austrian","GRN / ROD","BM",4/1/2010 0:00:00
3044,"Osterreich","GRN / ROD","BM",4/1/2010 0:00:00
3044,"S. Bavarian: Carinth","GRN / ROD","BM",4/1/2010 0:00:00
3045,"Caldarash","GRN / ROD","BM",4/1/2010 0:00:00
3045,"Coppersmith","GRN / ROD","BM",4/1/2010 0:00:00
3045,"Kalderashicko","GRN / ROD","BM",4/1/2010 0:00:00
3045,"Romanes","GRN / ROD","BM",4/1/2010 0:00:00
3045,"Wallach","GRN / ROD","BM",4/1/2010 0:00:00
3047,"Slovenisch","GRN / ROD","BM",4/1/2010 0:00:00
3048,"Bimin","GRN / ROD","BM",4/1/2010 0:00:00
3053,"Hambugani","GRN / ROD","BM",4/1/2010 0:00:00
3053,"Kumanjui","GRN / ROD","BM",4/1/2010 0:00:00
3053,"Kwasingwa","GRN / ROD","BM",4/1/2010 0:00:00
3053,"Maprik","GRN / ROD","BM",4/1/2010 0:00:00
3053,"Nunguaia","GRN / ROD","BM",4/1/2010 0:00:00
3053,"Wosera","GRN / ROD","BM",4/1/2010 0:00:00
3053,"Wosera Group","GRN / ROD","BM",4/1/2010 0:00:00
3054,"Torricelli","GRN / ROD","BM",4/1/2010 0:00:00
3056,"Senoufo, Supyire","GRN / ROD","BM",4/1/2010 0:00:00
3063,"Chenchu","GRN / ROD","BM",4/1/2010 0:00:00
3064,"Arabic, Algerian Saharan Spoken","GRN / ROD","BM",4/1/2010 0:00:00
3065,"Chakesang Naga","GRN / ROD","BM",4/1/2010 0:00:00
3065,"Khazhale","GRN / ROD","BM",4/1/2010 0:00:00
3067,"Xaasongaxango","GRN / ROD","BM",4/1/2010 0:00:00
3068,"Marka","GRN / ROD","BM",4/1/2010 0:00:00
3069,"Crioulo, Upper Guinea","GRN / ROD","BM",4/1/2010 0:00:00
3069,"Portuguese Creole","GRN / ROD","BM",4/1/2010 0:00:00
3070,"Bobo Rouge","GRN / ROD","BM",4/1/2010 0:00:00
3070,"Bomu","GRN / ROD","BM",4/1/2010 0:00:00
3070,"Bwamu Ii","GRN / ROD","BM",4/1/2010 0:00:00
3070,"Red Bobo","GRN / ROD","BM",4/1/2010 0:00:00
3070,"Western Red Bobo","GRN / ROD","BM",4/1/2010 0:00:00
3071,"Eravallan","GRN / ROD","BM",4/1/2010 0:00:00
3071,"Erkalu","GRN / ROD","BM",4/1/2010 0:00:00
3071,"Yerukala","GRN / ROD","BM",4/1/2010 0:00:00
3072,"Aowin","GRN / ROD","BM",4/1/2010 0:00:00
3072,"Brissa","GRN / ROD","BM",4/1/2010 0:00:00
3072,"Brosa","GRN / ROD","BM",4/1/2010 0:00:00
3073,"Moca","GRN / ROD","BM",4/1/2010 0:00:00
3073,"Motcha","GRN / ROD","BM",4/1/2010 0:00:00
3075,"Daasanach","GRN / ROD","BM",4/1/2010 0:00:00
3075,"'daasanech","GRN / ROD","BM",4/1/2010 0:00:00
3075,"Russia","GRN / ROD","BM",4/1/2010 0:00:00
3081,"Toma","GRN / ROD","BM",4/1/2010 0:00:00
3082,"Naga, Sangtam","GRN / ROD","BM",4/1/2010 0:00:00
3083,"Tirma","GRN / ROD","BM",4/1/2010 0:00:00
3083,"Zilmamo","GRN / ROD","BM",4/1/2010 0:00:00
3086,"Majang","GRN / ROD","BM",4/1/2010 0:00:00
3086,"Mesongo","GRN / ROD","BM",4/1/2010 0:00:00
3088,"Kwoma","GRN / ROD","BM",4/1/2010 0:00:00
3089,"Mourro","GRN / ROD","BM",4/1/2010 0:00:00
3089,"Muro","GRN / ROD","BM",4/1/2010 0:00:00
3089,"Murru","GRN / ROD","BM",4/1/2010 0:00:00
3091,"Rihe","GRN / ROD","BM",4/1/2010 0:00:00
3093,"Madji","GRN / ROD","BM",4/1/2010 0:00:00
3093,"Maji","GRN / ROD","BM",4/1/2010 0:00:00
3095,"Chaha","GRN / ROD","BM",4/1/2010 0:00:00
3096,"Hadiya","GRN / ROD","BM",4/1/2010 0:00:00
3098,"Daza","GRN / ROD","BM",4/1/2010 0:00:00
3098,"Gorane","GRN / ROD","BM",4/1/2010 0:00:00
3098,"Kreda","GRN / ROD","BM",4/1/2010 0:00:00
3098,"Tedaga","GRN / ROD","BM",4/1/2010 0:00:00
3099,"Daju Dar Daju","GRN / ROD","BM",4/1/2010 0:00:00
3099,"Saaronge","GRN / ROD","BM",4/1/2010 0:00:00
3100,"Mahabad","GRN / ROD","BM",4/1/2010 0:00:00
3100,"Southern Kurdish","GRN / ROD","BM",4/1/2010 0:00:00
3100,"Surani","GRN / ROD","BM",4/1/2010 0:00:00
3101,"Folopa","GRN / ROD","BM",4/1/2010 0:00:00
3104,"Lagwan","GRN / ROD","BM",4/1/2010 0:00:00
3106,"Wandala","GRN / ROD","BM",4/1/2010 0:00:00
3107,"East Mafa","GRN / ROD","BM",4/1/2010 0:00:00
3107,"East Roua","GRN / ROD","BM",4/1/2010 0:00:00
3110,"Doabi","GRN / ROD","BM",4/1/2010 0:00:00
3111,"Mada","GRN / ROD","BM",4/1/2010 0:00:00
3115,"Ban Tahoit","GRN / ROD","BM",4/1/2010 0:00:00
3115,"Ban Tahuat","GRN / ROD","BM",4/1/2010 0:00:00
3115,"Tahoit","GRN / ROD","BM",4/1/2010 0:00:00
3116,"Nam Tuit","GRN / ROD","BM",4/1/2010 0:00:00
3118,"Lua'","GRN / ROD","BM",4/1/2010 0:00:00
3118,"P'ai","GRN / ROD","BM",4/1/2010 0:00:00
3121,"Panà","GRN / ROD","BM",4/1/2010 0:00:00
3121,"Phana","GRN / ROD","BM",4/1/2010 0:00:00
3122,"Hainan Island","GRN / ROD","BM",4/1/2010 0:00:00
3122,"Hainan Tongzha","GRN / ROD","BM",4/1/2010 0:00:00
3122,"Kim Mun","GRN / ROD","BM",4/1/2010 0:00:00
3122,"Man Lanten","GRN / ROD","BM",4/1/2010 0:00:00
3123,"Bung Sai","GRN / ROD","BM",4/1/2010 0:00:00
3123,"Gugi","GRN / ROD","BM",4/1/2010 0:00:00
3123,"Kougi","GRN / ROD","BM",4/1/2010 0:00:00
3124,"Lavua","GRN / ROD","BM",4/1/2010 0:00:00
3124,"Wa","GRN / ROD","BM",4/1/2010 0:00:00
3124,"Wa Proper","GRN / ROD","BM",4/1/2010 0:00:00
3127,"Akha","GRN / ROD","BM",4/1/2010 0:00:00
3129,"Gesinan","GRN / ROD","BM",4/1/2010 0:00:00
3129,"Harari","GRN / ROD","BM",4/1/2010 0:00:00
3131,"Awingi","GRN / ROD","BM",4/1/2010 0:00:00
3134,"Ganza","GRN / ROD","BM",4/1/2010 0:00:00
3134,"Saysay","GRN / ROD","BM",4/1/2010 0:00:00
3134,"Shangilla","GRN / ROD","BM",4/1/2010 0:00:00
3134,"Shangul","GRN / ROD","BM",4/1/2010 0:00:00
3134,"Shankala","GRN / ROD","BM",4/1/2010 0:00:00
3135,"Chima","GRN / ROD","BM",4/1/2010 0:00:00
3135,"Santa Maria","GRN / ROD","BM",4/1/2010 0:00:00
3135,"Zoque, Chimalapa","GRN / ROD","BM",4/1/2010 0:00:00
3138,"Gbanu","GRN / ROD","BM",4/1/2010 0:00:00
3139,"Gbeya","GRN / ROD","BM",4/1/2010 0:00:00
3140,"Bunna","GRN / ROD","BM",4/1/2010 0:00:00
3140,"Hamer-banna","GRN / ROD","BM",4/1/2010 0:00:00
3143,"Zay","GRN / ROD","BM",4/1/2010 0:00:00
3144,"de La Huasteca","GRN / ROD","BM",4/1/2010 0:00:00
3144,"Hidalgo","GRN / ROD","BM",4/1/2010 0:00:00
3144,"Huasteca","GRN / ROD","BM",4/1/2010 0:00:00
3144,"Nahuatl, Huasteca, Eastern","GRN / ROD","BM",4/1/2010 0:00:00
3146,"Nayi","GRN / ROD","BM",4/1/2010 0:00:00
3147,"Cholchoteca","GRN / ROD","BM",4/1/2010 0:00:00
3148,"Isthmus Aztec","GRN / ROD","BM",4/1/2010 0:00:00
3148,"Isthmus Nahuat","GRN / ROD","BM",4/1/2010 0:00:00
3148,"Istmo","GRN / ROD","BM",4/1/2010 0:00:00
3148,"Nahuatl, Isthmus, Pajapan","GRN / ROD","BM",4/1/2010 0:00:00
3151,"Berta","GRN / ROD","BM",4/1/2010 0:00:00
3153,"Mixteco De Chocho","GRN / ROD","BM",4/1/2010 0:00:00
3153,"Mixteco, Apasco Y Apoala","GRN / ROD","BM",4/1/2010 0:00:00
3154,"Amaira","GRN / ROD","BM",4/1/2010 0:00:00
3154,"Avia","GRN / ROD","BM",4/1/2010 0:00:00
3154,"Awiyaana","GRN / ROD","BM",4/1/2010 0:00:00
3154,"Kosena","GRN / ROD","BM",4/1/2010 0:00:00
3154,"Ontora","GRN / ROD","BM",4/1/2010 0:00:00
3154,"Ponampa","GRN / ROD","BM",4/1/2010 0:00:00
3156,"Tepehuan, Southeastern","GRN / ROD","BM",4/1/2010 0:00:00
3156,"Xoconoxtle","GRN / ROD","BM",4/1/2010 0:00:00
3158,"Wanbasana","GRN / ROD","BM",4/1/2010 0:00:00
3159,"Dime","GRN / ROD","BM",4/1/2010 0:00:00
3162,"Catalan","GRN / ROD","BM",4/1/2010 0:00:00
3162,"Central Catalan","GRN / ROD","BM",4/1/2010 0:00:00
3165,"Chara","GRN / ROD","BM",4/1/2010 0:00:00
3167,"Kantu","GRN / ROD","BM",4/1/2010 0:00:00
3167,"Teu","GRN / ROD","BM",4/1/2010 0:00:00
3168,"Mnong, Eastern","GRN / ROD","BM",4/1/2010 0:00:00
3168,"Rolom","GRN / ROD","BM",4/1/2010 0:00:00
3170,"Catalonian Calo","GRN / ROD","BM",4/1/2010 0:00:00
3170,"Gypsy","GRN / ROD","BM",4/1/2010 0:00:00
3173,"Sardinian, Campidanese","GRN / ROD","BM",4/1/2010 0:00:00
3174,"Sardinian, Gallurese","GRN / ROD","BM",4/1/2010 0:00:00
3175,"Sardinian, Logudorese","GRN / ROD","BM",4/1/2010 0:00:00
3178,"Aruac","GRN / ROD","BM",4/1/2010 0:00:00
3178,"Aruak","GRN / ROD","BM",4/1/2010 0:00:00
3179,"Colombia","GRN / ROD","BM",4/1/2010 0:00:00
3179,"Siona","GRN / ROD","BM",4/1/2010 0:00:00
3182,"Alago","GRN / ROD","BM",4/1/2010 0:00:00
3182,"Kamonimo","GRN / ROD","BM",4/1/2010 0:00:00
3182,"Keto","GRN / ROD","BM",4/1/2010 0:00:00
3182,"Kolepa","GRN / ROD","BM",4/1/2010 0:00:00
3182,"Komogu","GRN / ROD","BM",4/1/2010 0:00:00
3182,"Komoigaleka","GRN / ROD","BM",4/1/2010 0:00:00
3182,"Komonggu","GRN / ROD","BM",4/1/2010 0:00:00
3182,"Ona","GRN / ROD","BM",4/1/2010 0:00:00
3182,"Yamofowe","GRN / ROD","BM",4/1/2010 0:00:00
3183,"Humbe","GRN / ROD","BM",4/1/2010 0:00:00
3183,"Nkumbi","GRN / ROD","BM",4/1/2010 0:00:00
3184,"Kari","GRN / ROD","BM",4/1/2010 0:00:00
3187,"Kulina","GRN / ROD","BM",4/1/2010 0:00:00
3190,"Bhoktan","GRN / ROD","BM",4/1/2010 0:00:00
3190,"Dialekh","GRN / ROD","BM",4/1/2010 0:00:00
3190,"Dialekn","GRN / ROD","BM",4/1/2010 0:00:00
3191,"Manza","GRN / ROD","BM",4/1/2010 0:00:00
3193,"Pana","GRN / ROD","BM",4/1/2010 0:00:00
3194,"Barasano Del Oriente","GRN / ROD","BM",4/1/2010 0:00:00
3200,"North Ireland","GRN / ROD","BM",4/1/2010 0:00:00
3201,"Fire Irish","GRN / ROD","BM",4/1/2010 0:00:00
3202,"Heanzian","GRN / ROD","BM",4/1/2010 0:00:00
3202,"South Bavarian","GRN / ROD","BM",4/1/2010 0:00:00
3204,"Wajiaraye","GRN / ROD","BM",4/1/2010 0:00:00
3205,"Ag","GRN / ROD","BM",4/1/2010 0:00:00
3205,"Kalmyk-oirat","GRN / ROD","BM",4/1/2010 0:00:00
3206,"Siberian","GRN / ROD","BM",4/1/2010 0:00:00
3206,"St. Lawrence Is.","GRN / ROD","BM",4/1/2010 0:00:00
3206,"St. Lawrence Island ""eskimo""","GRN / ROD","BM",4/1/2010 0:00:00
3206,"Yupik Eskimo","GRN / ROD","BM",4/1/2010 0:00:00
3206,"Yupik, Central Siberian","GRN / ROD","BM",4/1/2010 0:00:00
3212,"Baigani","GRN / ROD","BM",4/1/2010 0:00:00
3212,"Bega","GRN / ROD","BM",4/1/2010 0:00:00
3212,"Bhumia","GRN / ROD","BM",4/1/2010 0:00:00
3212,"Gowro","GRN / ROD","BM",4/1/2010 0:00:00
3214,"Breri","GRN / ROD","BM",4/1/2010 0:00:00
3214,"Limbabu","GRN / ROD","BM",4/1/2010 0:00:00
3214,"Platmanga","GRN / ROD","BM",4/1/2010 0:00:00
3215,"Mirgan","GRN / ROD","BM",4/1/2010 0:00:00
3215,"Pamika","GRN / ROD","BM",4/1/2010 0:00:00
3216,"Abma","GRN / ROD","BM",4/1/2010 0:00:00
3216,"Ampale","GRN / ROD","BM",4/1/2010 0:00:00
3216,"Ap Ma","GRN / ROD","BM",4/1/2010 0:00:00
3216,"Apale","GRN / ROD","BM",4/1/2010 0:00:00
3216,"Korokopa","GRN / ROD","BM",4/1/2010 0:00:00
3218,"Bakindi","GRN / ROD","BM",4/1/2010 0:00:00
3218,"Keram","GRN / ROD","BM",4/1/2010 0:00:00
3218,"Lower Ramu","GRN / ROD","BM",4/1/2010 0:00:00
3218,"Rau Group","GRN / ROD","BM",4/1/2010 0:00:00
3218,"Tovini","GRN / ROD","BM",4/1/2010 0:00:00
3218,"Upper Ramu","GRN / ROD","BM",4/1/2010 0:00:00
3219,"Fuvura","GRN / ROD","BM",4/1/2010 0:00:00
3219,"Kire","GRN / ROD","BM",4/1/2010 0:00:00
3219,"Kumnung","GRN / ROD","BM",4/1/2010 0:00:00
3219,"Kumung","GRN / ROD","BM",4/1/2010 0:00:00
3219,"Pir","GRN / ROD","BM",4/1/2010 0:00:00
3219,"Tong","GRN / ROD","BM",4/1/2010 0:00:00
3219,"Tong Group","GRN / ROD","BM",4/1/2010 0:00:00
3221,"Palpa","GRN / ROD","BM",4/1/2010 0:00:00
3223,"Akrukay","GRN / ROD","BM",4/1/2010 0:00:00
3223,"Akurukai","GRN / ROD","BM",4/1/2010 0:00:00
3223,"Akurukal","GRN / ROD","BM",4/1/2010 0:00:00
3223,"Wulkonggari","GRN / ROD","BM",4/1/2010 0:00:00
3224,"Embena","GRN / ROD","BM",4/1/2010 0:00:00
3224,"Embera-saija","GRN / ROD","BM",4/1/2010 0:00:00
3224,"Empera","GRN / ROD","BM",4/1/2010 0:00:00
3224,"Impera","GRN / ROD","BM",4/1/2010 0:00:00
3227,"Athpare-rai","GRN / ROD","BM",4/1/2010 0:00:00
3231,"Thulung","GRN / ROD","BM",4/1/2010 0:00:00
3231,"Tulung","GRN / ROD","BM",4/1/2010 0:00:00
3241,"Duna","GRN / ROD","BM",4/1/2010 0:00:00
3241,"Kopiago","GRN / ROD","BM",4/1/2010 0:00:00
3245,"Gaviao do Jiparana","GRN / ROD","BM",4/1/2010 0:00:00
3249,"Boiken Group","GRN / ROD","BM",4/1/2010 0:00:00
3249,"Boikin","GRN / ROD","BM",4/1/2010 0:00:00
3249,"Kusambuk","GRN / ROD","BM",4/1/2010 0:00:00
3249,"Munji","GRN / ROD","BM",4/1/2010 0:00:00
3249,"Tuanambe","GRN / ROD","BM",4/1/2010 0:00:00
3252,"Mayo","GRN / ROD","BM",4/1/2010 0:00:00
3252,"Yessan","GRN / ROD","BM",4/1/2010 0:00:00
3252,"Yessan-mayo","GRN / ROD","BM",4/1/2010 0:00:00
3253,"Chin, Asho","GRN / ROD","BM",4/1/2010 0:00:00
3253,"Khiang","GRN / ROD","BM",4/1/2010 0:00:00
3253,"Khiyang","GRN / ROD","BM",4/1/2010 0:00:00
3253,"Kiang","GRN / ROD","BM",4/1/2010 0:00:00
3256,"Arakanese","GRN / ROD","BM",4/1/2010 0:00:00
3256,"Magh","GRN / ROD","BM",4/1/2010 0:00:00
3256,"Maghi","GRN / ROD","BM",4/1/2010 0:00:00
3256,"Marama","GRN / ROD","BM",4/1/2010 0:00:00
3256,"Marma","GRN / ROD","BM",4/1/2010 0:00:00
3256,"Mash","GRN / ROD","BM",4/1/2010 0:00:00
3256,"Mog","GRN / ROD","BM",4/1/2010 0:00:00
3256,"Morma","GRN / ROD","BM",4/1/2010 0:00:00
