"ROG5","ROG4","ISO-6","FlashMapID","JSMapIDDistrict","OmidCode","LocalCode","Adm2Name","Adm2Type","Adm2NameHindi","Adm2NameBengali","Population","AreaSqKM","Capital","Longitude","Latitude","FlashMapZoom","FlashMapZoomX","FlashMapZoomY","DisplayFirst","Comment","Source","EditName","EditDate"
"NU1311","NU13",,,,,,"Santa Maria",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1312","NU13",,,,,,"Somoto",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1401","NU14",,,,,,"EL Almendro",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1402","NU14",,,,,,"Morrito",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1403","NU14",,,,,,"San Carlos",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1404","NU14",,,,,,"San Juan del Norte",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1405","NU14",,,,,,"San Miguelito",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1501","NU15",,,,,,"Altagracia",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1502","NU15",,,,,,"Belen",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1503","NU15",,,,,,"Buenos Aires",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1504","NU15",,,,,,"Laguna Nocarime",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1505","NU15",,,,,,"Moyogalpa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1506","NU15",,,,,,"Potosi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1507","NU15",,,,,,"Rivas",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1508","NU15",,,,,,"San Jorge",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1509","NU15",,,,,,"Tola",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1701","NU17",,,,,,"Bonanza",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1702","NU17",,,,,,"Cabo Gracias a Dios",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1703","NU17",,,,,,"Cayos Miskitos",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1704","NU17",,,,,,"Cayos Morrison Dennis",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1705","NU17",,,,,,"Laguna Dakura",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1706","NU17",,,,,,"Prinzapolka",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1707","NU17",,,,,,"Puerto Cabezas",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1708","NU17",,,,,,"Rosita",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1709","NU17",,,,,,"Siuna",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1710","NU17",,,,,,"Sunbeam",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1711","NU17",,,,,,"Waslala",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1712","NU17",,,,,,"Waspam",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1801","NU18",,,,,,"Bluefields",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1802","NU18",,,,,,"Bocanas de paiwa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1803","NU18",,,,,,"El  Rama",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1804","NU18",,,,,,"Great Corn Island",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1805","NU18",,,,,,"Isla del Venado",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1806","NU18",,,,,,"Kukra Hill",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1807","NU18",,,,,,"La Cruz de Rio Grande",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1808","NU18",,,,,,"Laguna Grande",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1809","NU18",,,,,,"Laguna de Perlas",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1810","NU18",,,,,,"Little Corn Island",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1811","NU18",,,,,,"Muelle de los Bueyes",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NU1812","NU18",,,,,,"Nueva Guinea",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE701","NZE7",,,,,,"Auckland City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE702","NZE7",,,,,,"Manukau City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE703","NZE7",,,,,,"North Shore City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE704","NZE7",,,,,,"Papakura",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE705","NZE7",,,,,,"Rodney",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE706","NZE7",,,,,,"Waitakere City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE801","NZE8",,,,,,"Kawerau",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE802","NZE8",,,,,,"Opotiki",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE803","NZE8",,,,,,"Rotorua",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE804","NZE8",,,,,,"Tauranga",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE805","NZE8",,,,,,"Western Bay of Plenty",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE806","NZE8",,,,,,"Whakatane",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE901","NZE9",,,,,,"Ashburton",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE902","NZE9",,,,,,"Banks Peninsula",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE903","NZE9",,,,,,"Christchurch City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE904","NZE9",,,,,,"Hurunui",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE905","NZE9",,,,,,"Mackenzie",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE906","NZE9",,,,,,"Selwyn",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE907","NZE9",,,,,,"Timaru",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE908","NZE9",,,,,,"Waimakariri",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE909","NZE9",,,,,,"Waimate",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZE910","NZE9",,,,,,"Waitaki",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF101","NZF1",,,,,,"Gisborne",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF201","NZF2",,,,,,"Central Hawke's Bay",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF202","NZF2",,,,,,"Hastings",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF203","NZF2",,,,,,"Napier City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF204","NZF2",,,,,,"Wairoa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF401","NZF4",,,,,,"Kaikoura",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF402","NZF4",,,,,,"Marlborough",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF501","NZF5",,,,,,"Nelson City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF601","NZF6",,,,,,"Far North",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF602","NZF6",,,,,,"Kaipara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF603","NZF6",,,,,,"Whangarei",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF701","NZF7",,,,,,"Central Otago",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF702","NZF7",,,,,,"Clutha",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF703","NZF7",,,,,,"Dunedin City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF704","NZF7",,,,,,"Queenstown-Lakes",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF801","NZF8",,,,,,"Gore",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF802","NZF8",,,,,,"Invercargill City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF803","NZF8",,,,,,"Southland",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF804","NZF8",,,,,,"Sub-antarctic Islands",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF901","NZF9",,,,,,"New Plymouth",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF902","NZF9",,,,,,"South Taranaki",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZF903","NZF9",,,,,,"Stratford",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG101","NZG1",,,,,,"Franklin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG102","NZG1",,,,,,"Hamilton City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG103","NZG1",,,,,,"Hauraki",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG104","NZG1",,,,,,"Matamata-Piako",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG105","NZG1",,,,,,"Otorohanga",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG106","NZG1",,,,,,"South Waikato",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG107","NZG1",,,,,,"Taupo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG108","NZG1",,,,,,"Thames-Coromandel",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG109","NZG1",,,,,,"Waikato",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG110","NZG1",,,,,,"Waipa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG111","NZG1",,,,,,"Waitomo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG201","NZG2",,,,,,"Carterton",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG202","NZG2",,,,,,"Chatham Islands",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG203","NZG2",,,,,,"Kapiti Coast",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG204","NZG2",,,,,,"Lower Hutt City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG205","NZG2",,,,,,"Masterton",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG206","NZG2",,,,,,"Porirua City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG207","NZG2",,,,,,"South Wairarapa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG208","NZG2",,,,,,"Upper Hutt City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG209","NZG2",,,,,,"Wellington City",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG301","NZG3",,,,,,"Buller",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG302","NZG3",,,,,,"Grey",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZG303","NZG3",,,,,,"Westland",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"NZzv01","NZZV",,,,,,"Tasman",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0101","PA01",,,,,,"Ciudad  del Este",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0102","PA01",,,,,,"D. M. Irala",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0103","PA01",,,,,,"Hernandarias",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0104","PA01",,,,,,"Itakyry",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0105","PA01",,,,,,"J.E. Oleary",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0106","PA01",,,,,,"Los Cedrales",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0107","PA01",,,,,,"Mallorquin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0108","PA01",,,,,,"Mbaracayu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0109","PA01",,,,,,"Minga Guazu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0110","PA01",,,,,,"Minga Pora",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0111","PA01",,,,,,"Nacunday",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0112","PA01",,,,,,"Naranjal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0113","PA01",,,,,,"Pte. Franco",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0114","PA01",,,,,,"San Alberto",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0115","PA01",,,,,,"San Cristobal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0116","PA01",,,,,,"Santa Rita",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0117","PA01",,,,,,"Santa Rosa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0118","PA01",,,,,,"Yguazu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0201","PA02",,,,,,"Bella Vista",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0202","PA02",,,,,,"Capitan Bado",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0203","PA02",,,,,,"Pedro Juan Caballero",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0401","PA04",,,,,,"3 de Febrero",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0402","PA04",,,,,,"Caaguazu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0403","PA04",,,,,,"Carayao",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0404","PA04",,,,,,"Cecilio Baez",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0405","PA04",,,,,,"Coronel Oviedo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0406","PA04",,,,,,"J.E. Estigarribia",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0407","PA04",,,,,,"Jose D. Ocampos",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0408","PA04",,,,,,"Juan M. Frutos",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0409","PA04",,,,,,"La Pastora",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0410","PA04",,,,,,"Mcal. Fco. Solano Lopez",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0411","PA04",,,,,,"Nueva Londres",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0412","PA04",,,,,,"R.I. 3 Corrales",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0413","PA04",,,,,,"Raul  A. Oviedo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0414","PA04",,,,,,"Repatriacion",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0415","PA04",,,,,,"San Joaquin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0416","PA04",,,,,,"San Jose de los Arroyos",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0417","PA04",,,,,,"Santa Rosa del Mbutuy",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0418","PA04",,,,,,"Simon Bolivar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0419","PA04",,,,,,"Yhu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0501","PA05",,,,,,"Abai",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0502","PA05",,,,,,"Buena Vista",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0503","PA05",,,,,,"Caazapa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0504","PA05",,,,,,"Dr. Moises Bertoni",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0505","PA05",,,,,,"Fulgencio Yegros",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0506","PA05",,,,,,"Gral. Higinio Morinigo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0507","PA05",,,,,,"Maciel",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0508","PA05",,,,,,"San Juan Nepomuceno",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0509","PA05",,,,,,"Tavai",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0510","PA05",,,,,,"Yuty",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0601","PA06",,,,,,"Aregua",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0602","PA06",,,,,,"Asuncion",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0603","PA06",,,,,,"Capiata",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0604","PA06",,,,,,"Fdo. de La Mora",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0605","PA06",,,,,,"Guarambare",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0606","PA06",,,,,,"Ita",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0607","PA06",,,,,,"Itaugua",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0608","PA06",,,,,,"J. A. Saldivar",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0609","PA06",,,,,,"Lambare",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0610","PA06",,,,,,"Limpio",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0611","PA06",,,,,,"Luque",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0612","PA06",,,,,,"M. Roque Alonso",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0613","PA06",,,,,,"Nemby",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0614","PA06",,,,,,"Nueva Italia",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0615","PA06",,,,,,"San Antonio",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0616","PA06",,,,,,"San Lorenzo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0617","PA06",,,,,,"Villa Elisa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0618","PA06",,,,,,"Villeta",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0619","PA06",,,,,,"Yaguaron",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0620","PA06",,,,,,"Ypacarai",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0621","PA06",,,,,,"Ypane",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0701","PA07",,,,,,"Belen",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0702","PA07",,,,,,"Concepcion",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0703","PA07",,,,,,"Horqueta",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0704","PA07",,,,,,"Loreto",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0705","PA07",,,,,,"San Carlos",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0706","PA07",,,,,,"San Lazaro",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0707","PA07",,,,,,"Yby Yau",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0801","PA08",,,,,,"1 de Marzo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0802","PA08",,,,,,"Altos",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0803","PA08",,,,,,"Arroyos y Esteros",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0804","PA08",,,,,,"Atyra",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0805","PA08",,,,,,"Caacupe",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0806","PA08",,,,,,"Caraguatay",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0807","PA08",,,,,,"Emboscada",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0808","PA08",,,,,,"Eusebio Ayala",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0809","PA08",,,,,,"Isla Pucu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0810","PA08",,,,,,"Itacurubi de la Cordiller",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0811","PA08",,,,,,"Juan de Mena",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0812","PA08",,,,,,"Loma Grande",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0813","PA08",,,,,,"Mbacayaty del Yhaguy",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0814","PA08",,,,,,"Nueva Colombia",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0815","PA08",,,,,,"Piribebuy",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0816","PA08",,,,,,"San Bernardino",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0817","PA08",,,,,,"San Jose Obrero",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0818","PA08",,,,,,"Santa Elena",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0819","PA08",,,,,,"Tobati",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA0820","PA08",,,,,,"Valenzuela",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1001","PA10",,,,,,"Borja",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1002","PA10",,,,,,"Capitan Troche",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1003","PA10",,,,,,"Cnel Martinez",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1004","PA10",,,,,,"Cnel. Martinez",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1005","PA10",,,,,,"Colonia Independencia",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1006","PA10",,,,,,"Dr. Bottrell",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1007","PA10",,,,,,"Gral Garay",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1008","PA10",,,,,,"Itape",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1009","PA10",,,,,,"Iturbe",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1010","PA10",,,,,,"Jose Fassardi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1011","PA10",,,,,,"Mbocayati",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1012","PA10",,,,,,"Natalicio Talavera",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1013","PA10",,,,,,"Numi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1014","PA10",,,,,,"San Salvador",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1015","PA10",,,,,,"Tebicuarymi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1016","PA10",,,,,,"Villarica",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1017","PA10",,,,,,"Yataity",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1101","PA11",,,,,,"Alto Vera",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1102","PA11",,,,,,"Bella Vista",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1103","PA11",,,,,,"Cambyreta",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1104","PA11",,,,,,"Capitan Meza",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1105","PA11",,,,,,"Capitan Miranda",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1106","PA11",,,,,,"Carlos A Lopez",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1107","PA11",,,,,,"Carmen del Parana",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1108","PA11",,,,,,"Coronel Bogado",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1109","PA11",,,,,,"Edelira",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1110","PA11",,,,,,"Encarnacion",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1111","PA11",,,,,,"Fram",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1112","PA11",,,,,,"Gral Artigas",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1113","PA11",,,,,,"Gral. Delgado",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1114","PA11",,,,,,"Hohenau",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1115","PA11",,,,,,"Jesus",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1116","PA11",,,,,,"La Paz",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"PA1117","PA11",,,,,,"Leandro Oviedo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
